season,week,is_final,premise_type,n_contestants,contestants,has_hull,n_vertices,volume,relative_volume,diameter,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,dim_0_min,dim_0_max,dim_0_delta,dim_1_min,dim_1_max,dim_1_delta,dim_2_min,dim_2_max,dim_2_delta,dim_3_min,dim_3_max,dim_3_delta,dim_4_min,dim_4_max,dim_4_delta,dim_5_min,dim_5_max,dim_5_delta,dim_6_min,dim_6_max,dim_6_delta,dim_7_min,dim_7_max,dim_7_delta,dim_8_min,dim_8_max,dim_8_delta,dim_9_min,dim_9_max,dim_9_delta,dim_10_min,dim_10_max,dim_10_delta,dim_11_min,dim_11_max,dim_11_delta,dim_12_min,dim_12_max,dim_12_delta,dim_13_min,dim_13_max,dim_13_delta,dim_14_min,dim_14_max,dim_14_delta,dim_15_min,dim_15_max,dim_15_delta
5,10,True,PP_FINAL,3,Helio Castroneves|Mel B|Marie Osmond,True,15,0.0981188232356728,0.1962376464713455,0.71145168881,0.619565552788,0.252616793618,0.127817653594,,,,,,,,,,,,,,0.313867575647,0.999158847081,0.685291271434,2.211713e-06,0.497576670819,0.497574459106,6.28815e-07,0.376650051663,0.376649422848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,False,PP_MULTI,12,Cristian de la Fuente|Steve Guttenberg|Priscilla Presley|Marlee Matlin|Shannon Elizabeth|Marissa Jaret Winokur|Jason Taylor|Kristi Yamaguchi|Monica Seles|Penn Jillette|Adam Carolla|Mario,True,140,9.9e-15,3.937561951e-07,0.621756448845,0.09953209096,0.113988336341,0.097006880475,0.091852605323,0.091581261105,0.097029041062,0.090373278376,0.089811758948,0.019580521583,0.016174384568,0.102809191791,0.090260649468,,,,,7.53035e-07,0.649355294647,0.649354541612,0.004287361922,0.718320542403,0.714033180481,4.79991e-07,0.698605602968,0.698605122977,1.076e-06,0.725609462867,0.725608386867,2.229177e-06,0.711157269024,0.711155039847,5.36493e-07,0.647550063315,0.647549526822,1.707092e-06,0.703458563263,0.703456856171,6.70217e-07,0.716638067042,0.716637396825,5.26835e-07,0.090968995415,0.09096846858,2.88183e-07,0.085365606458,0.085365318275,9.52633e-07,0.683983582323,0.68398262969,1.24168e-07,0.715869645426,0.715869521258,,,,,,,,,,,,
6,3,False,PP_ELIM,10,Cristian de la Fuente|Steve Guttenberg|Priscilla Presley|Marlee Matlin|Shannon Elizabeth|Marissa Jaret Winokur|Jason Taylor|Kristi Yamaguchi|Adam Carolla|Mario,True,136,2.8132e-11,1.02085300095e-05,0.804448930351,0.103799436322,0.012858734976,0.103118376883,0.1143039798,0.105124464311,0.123094796475,0.107495661718,0.102282858803,0.113904000782,0.11401768993,,,,,,,3.44905e-07,0.753699468807,0.753699123902,3.9953e-08,0.077077877021,0.077077837068,9.4701e-08,0.735223812663,0.735223717962,0.000127240322,0.7455334368,0.745406196478,3.670631e-06,0.759849535882,0.759845865251,0.008963223491,0.737850847888,0.728887624397,1.523748e-06,0.782159595948,0.7821580722,5.82313e-07,0.737894954722,0.737894372409,0.000142812027,0.729307186651,0.729164374624,0.000190715122,0.77441589268,0.774225177558,,,,,,,,,,,,,,,,,,
6,4,False,PP_ELIM,9,Cristian de la Fuente|Priscilla Presley|Marlee Matlin|Shannon Elizabeth|Marissa Jaret Winokur|Jason Taylor|Kristi Yamaguchi|Adam Carolla|Mario,True,117,3.0237605e-09,0.0001219180241614,0.834589289656,0.1209816177,0.128497037915,0.123770175136,0.11921294027,0.12425330271,0.118762981181,0.118884827432,0.021871047667,0.123766069991,,,,,,,,9.1432e-08,0.808738350066,0.808738258634,3.13586e-07,0.880603859597,0.880603546011,5.73633e-07,0.855590870524,0.855590296891,2.77733e-07,0.825089386795,0.825089109062,3.792e-07,0.814630568108,0.814630188908,2.05177e-07,0.831838686932,0.831838481755,8.1726e-08,0.8282953737,0.828295291974,1.4028e-08,0.112720925383,0.112720911355,5.66454e-07,0.838050568775,0.838050002321,,,,,,,,,,,,,,,,,,,,,
6,5,False,PP_ELIM,8,Cristian de la Fuente|Priscilla Presley|Marlee Matlin|Shannon Elizabeth|Marissa Jaret Winokur|Jason Taylor|Kristi Yamaguchi|Mario,True,102,8.13706573e-08,0.0004101081128826,0.860753017732,0.144057241675,0.021502652842,0.147603988276,0.143998855324,0.140642878807,0.134640254446,0.132675642962,0.134878485667,,,,,,,,,1.97443e-07,0.865016740536,0.865016543093,4.7853e-08,0.126069212146,0.126069164293,3.50531e-06,0.880797424218,0.880793918908,3.309745e-06,0.89263919682,0.892635887075,2.08754e-06,0.922720699191,0.922718611651,5.42427e-07,0.876524226196,0.876523683769,7.62241e-07,0.849642155314,0.849641393073,6.2881e-08,0.878039577211,0.87803951433,,,,,,,,,,,,,,,,,,,,,,,,
6,6,False,PP_ELIM,7,Cristian de la Fuente|Marlee Matlin|Shannon Elizabeth|Marissa Jaret Winokur|Jason Taylor|Kristi Yamaguchi|Mario,True,92,2.1026566169e-06,0.001513912764164,0.847197162202,0.159780522454,0.029369371289,0.167761464997,0.161700660235,0.168126491188,0.15534244881,0.157919041029,,,,,,,,,,5.49325e-07,0.90070162835,0.900701079025,8.8255e-08,0.151563445251,0.151563356996,1.586501e-06,0.91442100633,0.914419419829,2.68224e-07,0.920222852833,0.920222584609,2.0961e-08,0.930574228602,0.930574207641,1.34237e-06,0.917638087724,0.917636745354,9.30846e-07,0.884972509908,0.884971579062,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,False,PP_ELIM,6,Cristian de la Fuente|Shannon Elizabeth|Marissa Jaret Winokur|Jason Taylor|Kristi Yamaguchi|Mario,True,65,0.0007500138096181,0.0900016571541701,1.036259980361,0.212217319259,0.028393221472,0.192438541347,0.184393233458,0.186850292746,0.195707391718,,,,,,,,,,,0.016311473585,0.934500886583,0.918189412998,2.3313e-08,0.154413485594,0.154413462281,7.517741e-06,0.909864098214,0.909856580473,6.148069e-06,0.962957929864,0.962951781795,9.88595e-07,0.929345111105,0.92934412251,0.000242496163,0.913214417327,0.912971921164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,8,False,PP_ELIM,5,Cristian de la Fuente|Marissa Jaret Winokur|Jason Taylor|Kristi Yamaguchi|Mario,True,36,0.0058267718492797,0.1398425243827138,1.183596224569,0.228284091258,0.251980351259,0.245089651004,0.234047422031,0.040598484447,,,,,,,,,,,,2.4854e-08,0.945850141767,0.945850116913,0.011512056207,0.966261628001,0.954749571794,0.004309775204,0.97542981843,0.971120043226,4.015653e-06,0.954663368234,0.954659352581,1.6461e-07,0.193587038348,0.193586873738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,False,PP_ELIM,4,Cristian de la Fuente|Marissa Jaret Winokur|Jason Taylor|Kristi Yamaguchi,True,33,0.0418434565311303,0.2510607391867821,1.193292156763,0.31108401545,0.066552054727,0.315025978258,0.307337951564,,,,,,,,,,,,,1.4946131e-05,0.994548881927,0.994533935796,1.896e-08,0.261367586109,0.261367567149,4.29533e-07,0.991986661067,0.991986231534,2.941418e-06,0.994003609399,0.994000667981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,True,PP_FINAL,3,Cristian de la Fuente|Jason Taylor|Kristi Yamaguchi,True,12,0.0902541748309834,0.1805083496619668,0.467168049202,0.12022658832,0.27084960859,0.60892380309,,,,,,,,,,,,,,3.5282e-08,0.358570708105,0.358570672823,2.5055735e-05,0.508192421445,0.50816736571,0.312046922156,0.999660112051,0.687613189895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,False,PP_MULTI,13,Ted McGinley|Cloris Leachman|Susan Lucci|Cody Linley|Misty May-Treanor|Maurice Greene|Warren Sapp|Jeffrey Ross|Toni Braxton|Lance Bass|Kim Kardashian|Rocco DiSpirito|Brooke Burke,True,150,1e-16,6.38439112e-08,0.737433861163,0.009597351711,0.101839957602,0.091942789248,0.08545084283,0.084329867931,0.088561086718,0.083532289421,0.020859567808,0.082225427607,0.08356200033,0.09173339209,0.095721986601,0.080643440103,,,,1.31846e-07,0.063254098489,0.063253966643,0.010127301859,0.659967975832,0.649840673973,0.0002649577,0.644517999518,0.644253041818,9.58227e-07,0.663282036307,0.66328107808,2.68703e-07,0.605162318887,0.605162050184,1.080854e-06,0.6973243501,0.697323269246,1.413272e-06,0.694707060899,0.694705647627,1.5414e-08,0.088971206845,0.088971191431,2.18471e-07,0.627333329539,0.627333111068,1.786941e-06,0.643983946146,0.643982159205,0.000204376459,0.614708145487,0.614503769028,0.004134698833,0.630232013447,0.626097314614,1.46832e-07,0.608009187072,0.60800904024,,,,,,,,,
7,2,False,PP_MULTI,11,Cloris Leachman|Susan Lucci|Cody Linley|Misty May-Treanor|Maurice Greene|Warren Sapp|Toni Braxton|Lance Bass|Kim Kardashian|Rocco DiSpirito|Brooke Burke,True,122,2.577e-13,9.352581782e-07,0.637930591914,0.130894505106,0.103467973603,0.103238770566,0.011569111009,0.112388615663,0.094384423555,0.096048062249,0.107974484134,0.019565854645,0.126176196975,0.094292002495,,,,,,0.027303234522,0.697712393847,0.670409159325,0.000427130188,0.654660524092,0.654233393904,0.000247563673,0.684006242566,0.683758678893,1.35892e-07,0.066359330522,0.06635919463,0.009642186095,0.612813421879,0.603171235784,1.784961e-06,0.655182665942,0.655180880981,2.716054e-06,0.670139986467,0.670137270413,0.004833817293,0.649031017585,0.644197200292,1.199132e-06,0.087576153771,0.087574954639,0.022947236112,0.706610583355,0.683663347243,8.36891e-07,0.671453880836,0.671453043945,,,,,,,,,,,,,,,
7,4,False,PP_ELIM,9,Cloris Leachman|Susan Lucci|Cody Linley|Maurice Greene|Warren Sapp|Toni Braxton|Lance Bass|Rocco DiSpirito|Brooke Burke,True,109,3.4910109e-09,0.0001407575601414,0.853605974061,0.123626436964,0.120598425093,0.121706004954,0.129431833165,0.123530853936,0.123708284052,0.118758744144,0.020218284008,0.118421133683,,,,,,,,1.83804e-07,0.852815881601,0.852815697797,1.99608e-07,0.810085391635,0.810085192027,2.20835e-07,0.864428153517,0.864427932682,2.20231e-07,0.844322978338,0.844322758107,1.21472e-07,0.863264339355,0.863264217883,7.781e-08,0.801779553996,0.801779476186,9.7731e-08,0.804646131851,0.80464603412,9.87e-10,0.110740679293,0.110740678306,7.9997e-08,0.804452174752,0.804452094755,,,,,,,,,,,,,,,,,,,,,
7,5,False,PP_ELIM,8,Cloris Leachman|Susan Lucci|Cody Linley|Maurice Greene|Warren Sapp|Toni Braxton|Lance Bass|Brooke Burke,True,96,5.38793509e-08,0.0002715519283304,0.809504074038,0.152808100471,0.147284642272,0.130184542809,0.131853346876,0.135880510328,0.020117805866,0.152679615945,0.129191435434,,,,,,,,,0.005164067579,0.848653566243,0.843489498664,0.000144794025,0.825736174011,0.825591379986,1.061012e-06,0.827430918987,0.827429857975,1.110379e-06,0.822549974789,0.82254886441,1.600916e-06,0.831884696497,0.831883095581,5.478e-08,0.115194279878,0.115194225098,0.005200146498,0.865727334905,0.860527188407,9.6488e-07,0.872296638819,0.872295673939,,,,,,,,,,,,,,,,,,,,,,,,
7,6,False,PP_ELIM,7,Cloris Leachman|Susan Lucci|Cody Linley|Maurice Greene|Warren Sapp|Lance Bass|Brooke Burke,True,90,2.0966058598e-06,0.0015095562190584,1.062021381554,0.0391907451,0.161351794952,0.161287912279,0.166466877198,0.158082163152,0.156297413938,0.157323093382,,,,,,,,,,3.04941e-07,0.174112560533,0.174112255592,6.90649e-07,0.904178022748,0.904177332099,1.146843e-06,0.913335748858,0.913334602015,6.4516e-08,0.914594992574,0.914594928058,3.18368e-07,0.891986269388,0.89198595102,3.5215e-07,0.895753661165,0.895753309015,4.08592e-07,0.931509494188,0.931509085596,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,False,PP_ELIM,6,Susan Lucci|Cody Linley|Maurice Greene|Warren Sapp|Lance Bass|Brooke Burke,True,72,0.0007000215098908,0.0840025811869016,0.9733698328,0.029808021677,0.207913403512,0.188361488225,0.215027185975,0.188317833315,0.170572067297,,,,,,,,,,,3.6317e-08,0.156750179178,0.156750142861,0.013743993474,0.911594528795,0.897850535321,9.37534e-07,0.897710515069,0.897709577535,0.020511317263,0.941922035052,0.921410717789,1.112038e-06,0.901619027302,0.901617915264,9.119e-08,0.908201233092,0.908201141902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,False,PP_ELIM,5,Cody Linley|Maurice Greene|Warren Sapp|Lance Bass|Brooke Burke,True,49,0.0064097759982165,0.1538346239571952,1.062803223078,0.25128477808,0.043604712379,0.231565232158,0.24415912252,0.229386154863,,,,,,,,,,,,0.000145420615,0.972243090265,0.97209766965,1.43667e-07,0.206258390387,0.20625824672,9.5003e-07,0.953022178029,0.953021227999,3.266763e-06,0.978425750815,0.978422484052,8.80525e-07,0.964127463808,0.964126583283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9,False,PP_ELIM,4,Cody Linley|Warren Sapp|Lance Bass|Brooke Burke,True,32,0.0406211968745709,0.2437271812474256,1.098919080151,0.069475093253,0.319024288907,0.292185421942,0.319315195898,,,,,,,,,,,,,3.49729e-07,0.268205899192,0.268205549463,8.55398e-07,0.992311157174,0.992310301776,4.18437e-07,0.993268437573,0.993268019136,4.700592e-06,0.99122743056,0.991222729968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,True,PP_FINAL,3,Warren Sapp|Lance Bass|Brooke Burke,True,12,0.0834463060464604,0.1668926120929208,0.463222543934,0.285966104451,0.114123774617,0.599910120932,,,,,,,,,,,,,,0.000696249947,0.514461155249,0.513764905302,1.728167e-06,0.342868263308,0.342866535141,0.31422281919,0.998851866635,0.684629047445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,False,PP_ELIM,13,Gilles Marini|Denise Richards|David Alan Grier|Lawrence Taylor|Ty Murray|Shawn Johnson|Steve Wozniak|Belinda Carlisle|Chuck Wicks|Lil' Kim|Steve-O|Holly Madison|Melissa Rycroft,True,153,1e-16,5.421152e-08,0.610491901291,0.076669266776,0.078644180438,0.089481352951,0.080142289334,0.080187526171,0.076927460342,0.08930296413,0.008985439646,0.079913314649,0.077314351936,0.100419020827,0.085648252048,0.07636458075,,,,2.71e-09,0.625033550386,0.625033547676,7.83232e-07,0.624256458084,0.624255674852,0.003872257181,0.694262834337,0.690390577156,7.46083e-07,0.642971859133,0.64297111305,6.8615e-08,0.618301699176,0.618301630561,5.30215e-07,0.638359495546,0.638358965331,0.003874161832,0.681668164733,0.677794002901,9.2363e-08,0.054400258854,0.054400166491,1.283548e-06,0.633733814433,0.633732530885,6.19976e-07,0.682344498018,0.682343878042,0.015129660601,0.641673882371,0.62654422177,5.538396e-06,0.67836404832,0.678358509924,4.10643e-07,0.60333372826,0.603333317617,,,,,,,,,
8,3,False,PP_ELIM,12,Gilles Marini|Denise Richards|David Alan Grier|Lawrence Taylor|Ty Murray|Shawn Johnson|Steve Wozniak|Chuck Wicks|Lil' Kim|Steve-O|Holly Madison|Melissa Rycroft,True,142,9.2e-15,3.686936735e-07,0.699571079107,0.083145952355,0.014159001367,0.083304858074,0.08700709035,0.083708501577,0.082906014537,0.120847731681,0.083997137055,0.083378542206,0.101015175405,0.093647237295,0.082882758099,,,,,3.62388e-07,0.707303067253,0.707302704865,1.411e-08,0.076859908539,0.076859894429,1.105417e-06,0.742214051692,0.742212946275,5.8419e-08,0.669157725209,0.66915766679,7.54798e-07,0.630627670878,0.63062691608,1.57225e-07,0.679448338332,0.679448181107,0.023681449751,0.673878428026,0.650196978275,8.2195e-08,0.654120954715,0.65412087252,2.25399e-07,0.712143829997,0.712143604598,0.004026377545,0.700071043991,0.696044666446,9.24063e-07,0.694647414594,0.694646490531,1.02937e-07,0.679566704158,0.679566601221,,,,,,,,,,,,
8,4,False,PP_MULTI,11,Gilles Marini|David Alan Grier|Lawrence Taylor|Ty Murray|Shawn Johnson|Steve Wozniak|Chuck Wicks|Lil' Kim|Steve-O|Holly Madison|Melissa Rycroft,True,127,7.666e-13,2.7819200062e-06,0.852757901687,0.098456736725,0.105169854957,0.113656505249,0.100743973686,0.100624325726,0.027988764454,0.105745565515,0.09910676,0.128777737589,0.021197439712,0.098532336386,,,,,,4.86637e-07,0.722349439519,0.722348952882,4.51324e-07,0.804014381409,0.804013930085,1.254878e-06,0.733114020494,0.733112765616,1.10818e-07,0.712637176296,0.712637065478,1.52009e-07,0.760770881913,0.760770729904,4.57138e-07,0.116199848557,0.116199391419,2.964942e-06,0.736795815223,0.736792850281,6.92604e-07,0.763065555599,0.763064862995,0.004450192565,0.760710302298,0.756260109733,1.55541e-07,0.109024943846,0.109024788305,7.4276e-08,0.729880165628,0.729880091352,,,,,,,,,,,,,,,
8,5,False,PP_ELIM,9,Gilles Marini|David Alan Grier|Lawrence Taylor|Ty Murray|Shawn Johnson|Chuck Wicks|Lil' Kim|Steve-O|Melissa Rycroft,True,127,9.981531e-10,4.02455325425e-05,0.721349934227,0.111273079846,0.015220381445,0.135035838699,0.13033818002,0.113522009832,0.121385142839,0.113540215896,0.144336664696,0.115348486726,,,,,,,,4.04468e-07,0.791241404487,0.791241000019,1.9567e-08,0.089477291082,0.089477271515,0.009730855911,0.829188284418,0.819457428507,0.004901442366,0.81449310565,0.809591663284,8.4207e-08,0.810046341961,0.810046257754,4.62504e-07,0.762224492381,0.762224029877,2.58725e-07,0.768635819682,0.768635560957,0.019270087309,0.80229178455,0.783021697241,1.984693e-06,0.766517842107,0.766515857414,,,,,,,,,,,,,,,,,,,,,
8,6,False,PP_ELIM,8,Gilles Marini|Lawrence Taylor|Ty Murray|Shawn Johnson|Chuck Wicks|Lil' Kim|Steve-O|Melissa Rycroft,True,100,9.20086684e-08,0.0004637236888943,0.883226223533,0.134956195166,0.140680583041,0.153262863936,0.134722580743,0.13829910999,0.13370317189,0.030121169637,0.134254325597,,,,,,,,,3.60207e-07,0.869400202567,0.86939984236,8.24632e-07,0.897454754643,0.897453930011,2.202044e-06,0.881852797057,0.881850595013,1.23175e-07,0.918535693371,0.918535570196,2.26043e-07,0.90425763525,0.904257409207,6.85587e-07,0.887948124509,0.887947438922,1.37851e-07,0.143164060577,0.143163922726,1.16359e-07,0.901485029096,0.901484912737,,,,,,,,,,,,,,,,,,,,,,,,
8,7,False,PP_ELIM,7,Gilles Marini|Lawrence Taylor|Ty Murray|Shawn Johnson|Chuck Wicks|Lil' Kim|Melissa Rycroft,True,104,2.0243501192e-06,0.0014575320857929,0.936123493163,0.160552490122,0.030015600773,0.169385645844,0.159084394862,0.160512517747,0.162998657649,0.157450693002,,,,,,,,,,1.01958e-07,0.923637958341,0.923637856383,2.2831e-07,0.154885894152,0.154885665842,1.17807e-06,0.918172934991,0.918171756921,2.6296e-07,0.91711014978,0.91710988682,1.91499e-07,0.905371878194,0.905371686695,8.54639e-07,0.900354558338,0.900353703699,2.99207e-07,0.933751784659,0.933751485452,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,False,PP_ELIM,6,Gilles Marini|Ty Murray|Shawn Johnson|Chuck Wicks|Lil' Kim|Melissa Rycroft,True,80,0.0006601119273382,0.0792134312805872,0.860327833371,0.185685897852,0.194058703713,0.194462920454,0.028760894186,0.184380916512,0.212650667282,,,,,,,,,,,1.732671e-06,0.920919787469,0.920918054798,3.504787e-06,0.935609684573,0.935606179786,3.907111e-06,0.917698006166,0.917694099055,7.9469e-08,0.153741480345,0.153741400876,1.27822e-07,0.912068124469,0.912067996647,0.016181392044,0.941344418652,0.925163026608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,False,PP_ELIM,5,Gilles Marini|Ty Murray|Shawn Johnson|Lil' Kim|Melissa Rycroft,True,59,0.0057148103816155,0.1371554491587717,0.976405407229,0.231006818897,0.267200710716,0.231229462223,0.041724878083,0.22883813008,,,,,,,,,,,,2.0812e-08,0.968704685865,0.968704665053,0.022729134343,0.977639440393,0.95491030605,1.532437e-06,0.940837142108,0.940835609671,7.1256e-08,0.202231143749,0.202231072493,1.37357e-07,0.961289294094,0.961289156737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,False,PP_ELIM,4,Gilles Marini|Ty Murray|Shawn Johnson|Melissa Rycroft,True,37,0.0463898423128709,0.2783390538772253,1.195943947907,0.300206528023,0.072858298903,0.311700157952,0.315235015122,,,,,,,,,,,,,3.27153e-07,0.995537678045,0.995537350892,2.12867e-07,0.277899256266,0.277899043399,1.229208e-06,0.991666330242,0.991665101034,2.637469e-06,0.993989804569,0.9939871671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,11,True,PP_FINAL,3,Gilles Marini|Shawn Johnson|Melissa Rycroft,True,12,0.0792282474594636,0.1584564949189273,0.684432971702,0.278074824642,0.608223709882,0.113701465476,,,,,,,,,,,,,,3.077402e-06,0.505225460591,0.505222383189,0.324408034998,0.999285140387,0.674877105389,8.93245e-07,0.340169272897,0.340168379652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,False,PP_MULTI,16,Ashley Hamiliton|Debi Mazar|Melissa Joan Hart|Mark Dacascos|Chuck Liddell|Natalie Coughlin|Louie Vito|Michael Irvin|Joanna Krupa|Kathy Ireland|Tom DeLay|Macy Gray|Aaron Carter|Mya|Donny Osmond|Kelly Osbourne,True,170,0.0,1.916506e-10,0.582853447801,0.010990885454,0.073321737879,0.069982197844,0.065554390337,0.073729245773,0.066736137444,0.066700664485,0.079754104317,0.065529272493,0.077478898031,0.077471397702,0.010999236115,0.065442685632,0.065489675668,0.065373102556,0.065446368269,2.8382e-08,0.054165418332,0.05416538995,2.713829e-06,0.55364514925,0.553642435421,3.390992e-06,0.579555414915,0.579552023923,1.867303e-06,0.555381596292,0.555379728989,3.137335e-06,0.520439227063,0.520436089728,1.014923e-06,0.56225773535,0.562256720427,3.23457e-07,0.568532762232,0.568532438775,0.00102289351,0.538115412446,0.537092518936,7.57189e-07,0.626899420913,0.626898663724,7.8326506e-05,0.579577921913,0.579499595407,3.9158778e-05,0.550784893015,0.550745734237,1.10583e-07,0.054413714416,0.054413603833,1.117293e-06,0.543779653093,0.5437785358,6.5862e-08,0.5937869161,0.593786850238,1.524565e-06,0.543793811395,0.54379228683,2.2599e-07,0.591747240869,0.591747014879
9,2,False,PP_ELIM,14,Debi Mazar|Melissa Joan Hart|Mark Dacascos|Chuck Liddell|Natalie Coughlin|Louie Vito|Michael Irvin|Joanna Krupa|Kathy Ireland|Tom DeLay|Aaron Carter|Mya|Donny Osmond|Kelly Osbourne,True,153,0.0,1.83770436e-08,0.673572284627,0.07469420366,0.078293904473,0.074913168456,0.078426627931,0.075025046096,0.078251771287,0.076682254558,0.076504711388,0.007895336442,0.081098184894,0.073175677088,0.073295170502,0.073463982667,0.078279960559,,,1.71779e-07,0.6150392206,0.615039048821,1.08675e-06,0.675988227459,0.675987140709,3.33159e-07,0.623719232247,0.623718899088,8.72966e-07,0.678017392497,0.678016519531,3.61395e-07,0.599600620445,0.59960025905,1.407214e-06,0.624052593097,0.624051185883,5.14204e-07,0.685398254464,0.68539774026,1.84324e-07,0.697661778642,0.697661594318,2.4292e-08,0.053767148242,0.05376712395,5.6764628e-05,0.631706921939,0.631650157311,5.4672e-08,0.615675819864,0.615675765192,1.112373e-06,0.660239476177,0.660238363804,1.84026e-07,0.629228923891,0.629228739865,1.96629e-07,0.69287614853,0.692875951901,,,,,,
9,3,False,PP_MULTI,13,Debi Mazar|Melissa Joan Hart|Mark Dacascos|Chuck Liddell|Natalie Coughlin|Louie Vito|Michael Irvin|Joanna Krupa|Tom DeLay|Aaron Carter|Mya|Donny Osmond|Kelly Osbourne,True,141,2e-16,8.07056255e-08,0.637225067915,0.012173441323,0.089570627915,0.092318030472,0.095948671548,0.081315092028,0.08649142802,0.107671679754,0.081989988782,0.01561601533,0.084767588698,0.080784129045,0.084727588862,0.086625718224,,,,4.3205e-07,0.061971972899,0.061971540849,2.2432e-08,0.721125585535,0.721125563103,7.049647e-06,0.604865932819,0.604858883172,0.000441765208,0.630405600771,0.629963835563,1.899025e-06,0.664636634728,0.664634735703,1.970351e-06,0.650961975712,0.650960005361,0.01202050123,0.604697578162,0.592677076932,2.422147e-06,0.659992781247,0.6599903591,1.58931e-07,0.070788022203,0.070787863272,2.242645e-06,0.660859475588,0.660857232943,2.08901e-07,0.669674578343,0.669674369442,1.622946e-06,0.635089222264,0.635087599318,4.443193e-06,0.683738695706,0.683734252513,,,,,,,,,
