season,week,is_final,name,viewers_millions,votes_per_viewer,proportion,proportion_min,proportion_max,proportion_range,proportion_volume,proportion_relative_volume,proportion_relative_volume_root,proportion_volume_reduction,absolute,absolute_min,absolute_max,absolute_range
27,1,False,Mary Lou Retton,7.68,0.51,0.094563,0.001904,0.481493,0.479589,2e-16,1.176627178e-07,0.264578,0.5,373391,7517,1901217,1893700
27,1,False,DeMarcus Ware,7.68,0.51,0.083057,0.003584,0.360876,0.357292,2e-16,1.176627178e-07,0.264578,0.5,327959,14154,1424950,1410797
27,1,False,Nikki Glaser,7.68,0.51,0.007376,0.000131,0.043105,0.042974,2e-16,1.176627178e-07,0.264578,0.5,29126,516,170204,169688
27,1,False,Bobby Bones,7.68,0.51,0.082898,0.000324,0.340482,0.340158,2e-16,1.176627178e-07,0.264578,0.5,327330,1279,1344421,1343142
27,1,False,Tinashe,7.68,0.51,0.090015,0.000145,0.538951,0.538806,2e-16,1.176627178e-07,0.264578,0.5,355432,574,2128096,2127522
27,1,False,Alexis Ren,7.68,0.51,0.08896,0.000123,0.397431,0.397308,2e-16,1.176627178e-07,0.264578,0.5,351265,487,1569290,1568803
27,1,False,Joe Amabile,7.68,0.51,0.072797,0.017995,0.230214,0.212219,2e-16,1.176627178e-07,0.264578,0.5,287444,71056,909021,837965
27,2,False,Juan Pablo Di Pace,7.06,0.51,0.080582,0.002418,0.461013,0.458596,4.1e-15,1.628698526e-07,0.241487,0.401961,292500,8775,1673395,1664619
27,2,False,Evanna Lynch,7.06,0.51,0.098281,0.01032,0.390111,0.379791,4.1e-15,1.628698526e-07,0.241487,0.401961,356742,37460,1416031,1378572
27,2,False,Nancy McKeon,7.06,0.51,0.055329,0.00445,0.082793,0.078343,4.1e-15,1.628698526e-07,0.241487,0.401961,200836,16153,300525,284371
27,2,False,John Schneider,7.06,0.51,0.089923,0.006761,0.386705,0.379943,4.1e-15,1.628698526e-07,0.241487,0.401961,326404,24542,1403668,1379126
27,2,False,Milo Manheim,7.06,0.51,0.100648,0.004654,0.341354,0.336701,4.1e-15,1.628698526e-07,0.241487,0.401961,365335,16893,1239055,1222162
27,2,False,Danelle Umstead,7.06,0.51,0.012855,0.007272,0.043522,0.03625,4.1e-15,1.628698526e-07,0.241487,0.401961,46661,26395,157978,131582
27,2,False,Mary Lou Retton,7.06,0.51,0.075237,0.003317,0.302344,0.299027,4.1e-15,1.628698526e-07,0.241487,0.401961,273098,12040,1097453,1085412
27,2,False,DeMarcus Ware,7.06,0.51,0.093836,0.003584,0.337732,0.334148,4.1e-15,1.628698526e-07,0.241487,0.401961,340608,13011,1225907,1212896
27,2,False,Bobby Bones,7.06,0.51,0.107629,0.008796,0.383587,0.37479,4.1e-15,1.628698526e-07,0.241487,0.401961,390673,31929,1392350,1360421
27,2,False,Tinashe,7.06,0.51,0.073358,0.003981,0.430467,0.426486,4.1e-15,1.628698526e-07,0.241487,0.401961,266278,14450,1562517,1548067
27,2,False,Alexis Ren,7.06,0.51,0.104444,0.003371,0.374945,0.371573,4.1e-15,1.628698526e-07,0.241487,0.401961,379115,12236,1360981,1348745
27,2,False,Joe Amabile,7.06,0.51,0.107876,0.018296,0.273319,0.255023,4.1e-15,1.628698526e-07,0.241487,0.401961,391571,66412,992100,925687
27,3,False,Juan Pablo Di Pace,7.22,0.51,0.094051,0.002418,0.350074,0.347656,1.834e-13,6.656159061e-07,0.241169,0.36454,349126,8974,1299503,1290529
27,3,False,Evanna Lynch,7.22,0.51,0.088198,0.01032,0.339406,0.329087,1.834e-13,6.656159061e-07,0.241169,0.36454,327397,38309,1259905,1221596
27,3,False,Nancy McKeon,7.22,0.51,0.012233,0.00445,0.044137,0.039687,1.834e-13,6.656159061e-07,0.241169,0.36454,45409,16520,163841,147322
27,3,False,John Schneider,7.22,0.51,0.124813,0.014892,0.430227,0.415335,1.834e-13,6.656159061e-07,0.241169,0.36454,463315,55279,1597037,1541758
27,3,False,Milo Manheim,7.22,0.51,0.09581,0.004654,0.330733,0.326079,1.834e-13,6.656159061e-07,0.241169,0.36454,355656,17276,1227707,1210432
27,3,False,Mary Lou Retton,7.22,0.51,0.102016,0.003731,0.345866,0.342134,1.834e-13,6.656159061e-07,0.241169,0.36454,378691,13851,1283882,1270031
27,3,False,DeMarcus Ware,7.22,0.51,0.088505,0.011757,0.301093,0.289336,1.834e-13,6.656159061e-07,0.241169,0.36454,328539,43643,1117683,1074040
27,3,False,Bobby Bones,7.22,0.51,0.132055,0.014868,0.385118,0.37025,1.834e-13,6.656159061e-07,0.241169,0.36454,490201,55192,1429591,1374398
27,3,False,Tinashe,7.22,0.51,0.045018,0.003981,0.066244,0.062263,1.834e-13,6.656159061e-07,0.241169,0.36454,167112,14777,245902,231125
27,3,False,Alexis Ren,7.22,0.51,0.094927,0.00588,0.315452,0.309571,1.834e-13,6.656159061e-07,0.241169,0.36454,352378,21829,1170983,1149154
27,3,False,Joe Amabile,7.22,0.51,0.122373,0.033325,0.316841,0.283516,1.834e-13,6.656159061e-07,0.241169,0.36454,454259,123707,1176142,1052435
27,4,False,Juan Pablo Di Pace,6.89,0.51,0.112539,0.014527,0.339784,0.325258,3.2931e-12,1.1950061309e-06,0.219751,0.400032,398661,51460,1203658,1152198
27,4,False,Evanna Lynch,6.89,0.51,0.117046,0.018942,0.383544,0.364601,3.2931e-12,1.1950061309e-06,0.219751,0.400032,414627,67102,1358672,1291570
27,4,False,John Schneider,6.89,0.51,0.116566,0.030518,0.380529,0.35001,3.2931e-12,1.1950061309e-06,0.219751,0.400032,412924,108108,1347991,1239882
27,4,False,Milo Manheim,6.89,0.51,0.10509,0.004654,0.368112,0.363458,3.2931e-12,1.1950061309e-06,0.219751,0.400032,372272,16486,1304007,1287521
27,4,False,Mary Lou Retton,6.89,0.51,0.065398,0.004751,0.09244,0.087688,3.2931e-12,1.1950061309e-06,0.219751,0.400032,231666,16831,327459,310628
27,4,False,DeMarcus Ware,6.89,0.51,0.115261,0.024066,0.345231,0.321165,3.2931e-12,1.1950061309e-06,0.219751,0.400032,408303,85252,1222951,1137699
27,4,False,Bobby Bones,6.89,0.51,0.119894,0.035319,0.310684,0.275364,3.2931e-12,1.1950061309e-06,0.219751,0.400032,424714,125116,1100571,975456
27,4,False,Tinashe,6.89,0.51,0.008255,0.003981,0.041161,0.03718,3.2931e-12,1.1950061309e-06,0.219751,0.400032,29241,14102,145810,131708
27,4,False,Alexis Ren,6.89,0.51,0.099365,0.009139,0.359589,0.35045,3.2931e-12,1.1950061309e-06,0.219751,0.400032,351994,32376,1273814,1241439
27,4,False,Joe Amabile,6.89,0.51,0.140586,0.053054,0.348093,0.295038,3.2931e-12,1.1950061309e-06,0.219751,0.400032,498014,187941,1233090,1045149
27,6,False,Juan Pablo Di Pace,7.25,0.51,0.123723,0.014527,0.336143,0.321616,1.582616e-10,6.3811063981e-06,0.224188,0.082968,461179,54149,1252975,1198827
27,6,False,Evanna Lynch,7.25,0.51,0.112804,0.018942,0.337365,0.318423,1.582616e-10,6.3811063981e-06,0.224188,0.082968,420479,70608,1257532,1186924
27,6,False,John Schneider,7.25,0.51,0.087541,0.034686,0.118392,0.083706,1.582616e-10,6.3811063981e-06,0.224188,0.082968,326310,129293,441309,312016
27,6,False,Milo Manheim,7.25,0.51,0.142744,0.004654,0.409273,0.404619,1.582616e-10,6.3811063981e-06,0.224188,0.082968,532080,17347,1525569,1508222
27,6,False,Mary Lou Retton,7.25,0.51,0.015305,0.004751,0.040759,0.036008,1.582616e-10,6.3811063981e-06,0.224188,0.082968,57051,17710,151931,134221
27,6,False,DeMarcus Ware,7.25,0.51,0.091298,0.024066,0.123495,0.099429,1.582616e-10,6.3811063981e-06,0.224188,0.082968,340315,89706,460328,370621
27,6,False,Bobby Bones,7.25,0.51,0.146842,0.035319,0.351845,0.316526,1.582616e-10,6.3811063981e-06,0.224188,0.082968,547354,131653,1311504,1179851
27,6,False,Alexis Ren,7.25,0.51,0.130689,0.009139,0.40075,0.391611,1.582616e-10,6.3811063981e-06,0.224188,0.082968,487144,34067,1493799,1459732
27,6,False,Joe Amabile,7.25,0.51,0.149053,0.053054,0.389254,0.3362,1.582616e-10,6.3811063981e-06,0.224188,0.082968,555595,197761,1450947,1253186
27,7,False,Juan Pablo Di Pace,7.1,0.51,0.114986,0.032338,0.166416,0.134078,1.4803682e-09,7.4610558662e-06,0.185158,0.042464,419743,118045,607482,489437
27,7,False,Evanna Lynch,7.1,0.51,0.213117,0.055293,0.378125,0.322832,1.4803682e-09,7.4610558662e-06,0.185158,0.042464,777961,201842,1380302,1178460
27,7,False,John Schneider,7.1,0.51,0.040956,0.034686,0.093096,0.05841,1.4803682e-09,7.4610558662e-06,0.185158,0.042464,149505,126618,339835,213218
27,7,False,Milo Manheim,7.1,0.51,0.177535,0.046544,0.386407,0.339863,1.4803682e-09,7.4610558662e-06,0.185158,0.042464,648071,169905,1410535,1240630
27,7,False,DeMarcus Ware,7.1,0.51,0.040077,0.024066,0.090165,0.066099,1.4803682e-09,7.4610558662e-06,0.185158,0.042464,146296,87850,329136,241285
27,7,False,Bobby Bones,7.1,0.51,0.138187,0.04206,0.392604,0.350544,1.4803682e-09,7.4610558662e-06,0.185158,0.042464,504435,153536,1433158,1279622
27,7,False,Alexis Ren,7.1,0.51,0.123697,0.037934,0.44151,0.403576,1.4803682e-09,7.4610558662e-06,0.185158,0.042464,451543,138474,1611681,1473207
27,7,False,Joe Amabile,7.1,0.51,0.151445,0.06901,0.204153,0.135144,1.4803682e-09,7.4610558662e-06,0.185158,0.042464,552833,251912,745238,493326
27,8,False,Juan Pablo Di Pace,7.16,0.51,0.065899,0.032337,0.123367,0.091029,2.46238132039e-05,0.0029548575844628,0.311966,0.103416,242703,119097,454352,335255
27,8,False,Evanna Lynch,7.16,0.51,0.178132,0.062963,0.318977,0.256014,2.46238132039e-05,0.0029548575844628,0.311966,0.103416,656052,231890,1174775,942885
27,8,False,Milo Manheim,7.16,0.51,0.266369,0.067676,0.48226,0.414584,2.46238132039e-05,0.0029548575844628,0.311966,0.103416,981024,249246,1776139,1526893
27,8,False,Bobby Bones,7.16,0.51,0.237954,0.117251,0.575864,0.458613,2.46238132039e-05,0.0029548575844628,0.311966,0.103416,876371,431829,2120877,1689047
27,8,False,Alexis Ren,7.16,0.51,0.164436,0.04943,0.251416,0.201987,2.46238132039e-05,0.0029548575844628,0.311966,0.103416,605610,182047,925953,743906
27,8,False,Joe Amabile,7.16,0.51,0.087209,0.06901,0.151801,0.082791,2.46238132039e-05,0.0029548575844628,0.311966,0.103416,321187,254159,559074,304915
27,9,True,Evanna Lynch,7.23,0.51,0.15909,0.062963,0.291259,0.228296,0.0031826338449208,0.0190958030695247,0.267288,0.528163,591099,233940,1082175,848235
27,9,True,Milo Manheim,7.23,0.51,0.273313,0.068838,0.412885,0.344047,0.0031826338449208,0.0190958030695247,0.267288,0.528163,1015499,255769,1534079,1278310
27,9,True,Bobby Bones,7.23,0.51,0.486268,0.321032,0.805261,0.484229,0.0031826338449208,0.0190958030695247,0.267288,0.528163,1806733,1192797,2991956,1799159
27,9,True,Alexis Ren,7.23,0.51,0.081329,0.04943,0.215349,0.165919,0.0031826338449208,0.0190958030695247,0.267288,0.528163,302179,183658,800133,616474
28,2,False,Kate Flannery,6.4,0.51,0.092177,0.000892,0.415796,0.414905,5.2e-15,2.074253626e-07,0.246855,1.0,303307,2934,1368173,1365239
28,2,False,James Van Der Beek,6.4,0.51,0.086972,7.3e-05,0.403945,0.403872,5.2e-15,2.074253626e-07,0.246855,1.0,286182,240,1329177,1328937
28,2,False,Kel Mitchell,6.4,0.51,0.072678,0.000339,0.391661,0.391322,5.2e-15,2.074253626e-07,0.246855,1.0,239147,1115,1288756,1287641
28,2,False,Ray Lewis,6.4,0.51,0.023387,2.2e-05,0.097513,0.097491,5.2e-15,2.074253626e-07,0.246855,1.0,76956,74,320866,320793
28,2,False,Lamar Odom,6.4,0.51,0.117665,0.01131,0.359163,0.347853,5.2e-15,2.074253626e-07,0.246855,1.0,387176,37217,1181823,1144606
28,2,False,Sailor Brinkley-Cook,6.4,0.51,0.106282,0.002822,0.351541,0.348719,5.2e-15,2.074253626e-07,0.246855,1.0,349721,9286,1156740,1147455
28,2,False,Sean Spicer,6.4,0.51,0.126554,0.013238,0.356825,0.343587,5.2e-15,2.074253626e-07,0.246855,1.0,416423,43560,1174130,1130571
28,2,False,Mary Wilson,6.4,0.51,0.021194,0.000145,0.084768,0.084623,5.2e-15,2.074253626e-07,0.246855,1.0,69739,476,278927,278451
28,2,False,Lauren Alaina,6.4,0.51,0.091599,0.00016,0.472506,0.472346,5.2e-15,2.074253626e-07,0.246855,1.0,301405,526,1554776,1554250
28,2,False,Ally Brooke,6.4,0.51,0.085956,0.000309,0.364859,0.364549,5.2e-15,2.074253626e-07,0.246855,1.0,282836,1017,1200563,1199546
28,2,False,Karamo Brown,6.4,0.51,0.089158,8.4e-05,0.378184,0.3781,5.2e-15,2.074253626e-07,0.246855,1.0,293372,276,1244409,1244133
28,2,False,Hannah Brown,6.4,0.51,0.086377,0.001194,0.503866,0.502672,5.2e-15,2.074253626e-07,0.246855,1.0,284224,3929,1657964,1654035
28,4,False,Kate Flannery,6.4,0.51,0.127718,0.000896,0.463581,0.462685,2.65929e-11,9.6500248036e-06,0.277157,0.732991,420255,2949,1525407,1522458
28,4,False,James Van Der Beek,6.4,0.51,0.10225,0.002106,0.527542,0.525436,2.65929e-11,9.6500248036e-06,0.277157,0.732991,336452,6931,1735872,1728941
28,4,False,Kel Mitchell,6.4,0.51,0.127954,0.000339,0.41117,0.410831,2.65929e-11,9.6500248036e-06,0.277157,0.732991,421030,1115,1352950,1351836
28,4,False,Lamar Odom,6.4,0.51,0.048665,0.01131,0.215826,0.204516,2.65929e-11,9.6500248036e-06,0.277157,0.732991,160132,37217,710173,672957
28,4,False,Sailor Brinkley-Cook,6.4,0.51,0.064019,0.004344,0.085963,0.081619,2.65929e-11,9.6500248036e-06,0.277157,0.732991,210653,14295,282861,268566
28,4,False,Sean Spicer,6.4,0.51,0.110144,0.013238,0.43871,0.425472,2.65929e-11,9.6500248036e-06,0.277157,0.732991,362428,43559,1443570,1400011
28,4,False,Lauren Alaina,6.4,0.51,0.086531,0.000612,0.42571,0.425098,2.65929e-11,9.6500248036e-06,0.277157,0.732991,284731,2012,1400794,1398781
28,4,False,Ally Brooke,6.4,0.51,0.115162,0.002623,0.432194,0.429571,2.65929e-11,9.6500248036e-06,0.277157,0.732991,378938,8630,1422129,1413499
28,4,False,Karamo Brown,6.4,0.51,0.104737,0.001028,0.527203,0.526175,2.65929e-11,9.6500248036e-06,0.277157,0.732991,344636,3384,1734757,1731373
28,4,False,Hannah Brown,6.4,0.51,0.112821,0.001555,0.476307,0.474751,2.65929e-11,9.6500248036e-06,0.277157,0.732991,371235,5118,1567282,1562164
28,6,False,Kate Flannery,6.28,0.51,0.067507,0.00643,0.420096,0.413666,2.256723e-10,9.099105211e-06,0.234355,0.423055,217966,20761,1356403,1335643
28,6,False,James Van Der Beek,6.28,0.51,0.047179,0.004599,0.260227,0.255628,2.256723e-10,9.099105211e-06,0.234355,0.423055,152332,14850,840219,825369
28,6,False,Kel Mitchell,6.28,0.51,0.078255,0.012389,0.414551,0.402162,2.256723e-10,9.099105211e-06,0.234355,0.423055,252668,40002,1338498,1298496
28,6,False,Sailor Brinkley-Cook,6.28,0.51,0.011089,0.004344,0.06656,0.062215,2.256723e-10,9.099105211e-06,0.234355,0.423055,35804,14027,214908,200881
28,6,False,Sean Spicer,6.28,0.51,0.179497,0.013238,0.53529,0.522052,2.256723e-10,9.099105211e-06,0.234355,0.423055,579557,42742,1728339,1685597
28,6,False,Lauren Alaina,6.28,0.51,0.078915,0.012179,0.272751,0.260572,2.256723e-10,9.099105211e-06,0.234355,0.423055,254799,39325,880657,841332
28,6,False,Ally Brooke,6.28,0.51,0.134328,0.016085,0.490719,0.474635,2.256723e-10,9.099105211e-06,0.234355,0.423055,433716,51934,1584431,1532497
28,6,False,Karamo Brown,6.28,0.51,0.192249,0.016275,0.264304,0.248029,2.256723e-10,9.099105211e-06,0.234355,0.423055,620731,52548,853381,800834
28,6,False,Hannah Brown,6.28,0.51,0.210982,0.008982,0.530231,0.52125,2.256723e-10,9.099105211e-06,0.234355,0.423055,681218,29000,1712006,1683006
28,7,False,Kate Flannery,6.4,0.51,0.162633,0.00643,0.277534,0.271104,1.64652777e-08,8.29849995715e-05,0.261216,0.193813,535141,21157,913221,892063
28,7,False,James Van Der Beek,6.4,0.51,0.113658,0.004599,0.326787,0.322188,1.64652777e-08,8.29849995715e-05,0.261216,0.193813,373990,15134,1075288,1060154
28,7,False,Kel Mitchell,6.4,0.51,0.134264,0.012389,0.472465,0.460075,1.64652777e-08,8.29849995715e-05,0.261216,0.193813,441794,40767,1554639,1513873
28,7,False,Sean Spicer,6.4,0.51,0.161081,0.013238,0.501973,0.488735,1.64652777e-08,8.29849995715e-05,0.261216,0.193813,530036,43559,1651736,1608177
28,7,False,Lauren Alaina,6.4,0.51,0.130464,0.012179,0.339311,0.327132,1.64652777e-08,8.29849995715e-05,0.261216,0.193813,429291,40076,1116499,1076423
28,7,False,Ally Brooke,6.4,0.51,0.119956,0.016085,0.487524,0.471439,1.64652777e-08,8.29849995715e-05,0.261216,0.193813,394713,52926,1604191,1551265
28,7,False,Karamo Brown,6.4,0.51,0.040823,0.016275,0.132824,0.11655,1.64652777e-08,8.29849995715e-05,0.261216,0.193813,134326,53552,437057,383505
28,7,False,Hannah Brown,6.4,0.51,0.137121,0.010519,0.514181,0.503661,1.64652777e-08,8.29849995715e-05,0.261216,0.193813,451197,34614,1691907,1657292
28,8,False,Kate Flannery,6.2,0.51,0.053626,0.00643,0.187122,0.180692,1.282088702e-06,0.0009231038654126,0.312039,0.85554,170942,20496,596480,575984
28,8,False,James Van Der Beek,6.2,0.51,0.171064,0.004599,0.459611,0.455012,1.282088702e-06,0.0009231038654126,0.312039,0.85554,545295,14661,1465084,1450423
28,8,False,Kel Mitchell,6.2,0.51,0.135079,0.012389,0.55514,0.542751,1.282088702e-06,0.0009231038654126,0.312039,0.85554,430586,39493,1769597,1730104
28,8,False,Sean Spicer,6.2,0.51,0.155178,0.013238,0.603234,0.589996,1.282088702e-06,0.0009231038654126,0.312039,0.85554,494656,42198,1922905,1880707
28,8,False,Lauren Alaina,6.2,0.51,0.156404,0.012179,0.472135,0.459956,1.282088702e-06,0.0009231038654126,0.312039,0.85554,498562,38824,1505007,1466183
28,8,False,Ally Brooke,6.2,0.51,0.172596,0.016085,0.620348,0.604263,1.282088702e-06,0.0009231038654126,0.312039,0.85554,550177,51272,1977459,1926187
28,8,False,Hannah Brown,6.2,0.51,0.156053,0.010519,0.517644,0.507125,1.282088702e-06,0.0009231038654126,0.312039,0.85554,497443,33533,1650074,1616541
28,9,False,James Van Der Beek,6.75,0.51,0.149052,0.004599,0.619146,0.614546,0.0029543030326456,0.3545163639174771,0.812694,0.878547,517276,15962,2148706,2132744
28,9,False,Kel Mitchell,6.75,0.51,0.181273,0.012389,0.701077,0.688688,0.0029543030326456,0.3545163639174771,0.812694,0.878547,629098,42996,2433044,2390048
28,9,False,Sean Spicer,6.75,0.51,0.118279,0.013238,0.439516,0.426278,0.0029543030326456,0.3545163639174771,0.812694,0.878547,410481,45941,1525313,1479372
28,9,False,Lauren Alaina,6.75,0.51,0.191777,0.012179,0.644248,0.632069,0.0029543030326456,0.3545163639174771,0.812694,0.878547,665550,42268,2235822,2193554
28,9,False,Ally Brooke,6.75,0.51,0.184747,0.016085,0.678817,0.662732,0.0029543030326456,0.3545163639174771,0.812694,0.878547,641153,55821,2355791,2299971
28,9,False,Hannah Brown,6.75,0.51,0.174871,0.010519,0.704766,0.694246,0.0029543030326456,0.3545163639174771,0.812694,0.878547,606880,36507,2445845,2409337
28,10,False,James Van Der Beek,6.63,0.51,0.176348,0.004599,0.512783,0.508184,0.0125887394962761,0.3021297479106253,0.741393,0.544911,601125,15678,1747944,1732266
28,10,False,Kel Mitchell,6.63,0.51,0.21938,0.012389,0.495364,0.482975,0.0125887394962761,0.3021297479106253,0.741393,0.544911,747809,42232,1688567,1646336
28,10,False,Lauren Alaina,6.63,0.51,0.209655,0.012179,0.493447,0.481267,0.0125887394962761,0.3021297479106253,0.741393,0.544911,714660,41517,1682032,1640515
28,10,False,Ally Brooke,6.63,0.51,0.161456,0.016085,0.328639,0.312555,0.0125887394962761,0.3021297479106253,0.741393,0.544911,550363,54828,1120246,1065417
28,10,False,Hannah Brown,6.63,0.51,0.233161,0.010519,0.608741,0.598222,0.0125887394962761,0.3021297479106253,0.741393,0.544911,794784,35858,2075041,2039183
28,11,True,Kel Mitchell,7.79,0.51,0.223895,0.018345,0.465575,0.44723,0.0162587063047854,0.0975522378287125,0.46034,0.86795,896732,73472,1864692,1791220
28,11,True,Lauren Alaina,7.79,0.51,0.17788,0.012179,0.476687,0.464507,0.0162587063047854,0.0975522378287125,0.46034,0.86795,712434,48780,1909198,1860418
28,11,True,Ally Brooke,7.79,0.51,0.107644,0.016085,0.292129,0.276044,0.0162587063047854,0.0975522378287125,0.46034,0.86795,431129,64421,1170017,1105596
28,11,True,Hannah Brown,7.79,0.51,0.490581,0.277202,0.944322,0.66712,0.0162587063047854,0.0975522378287125,0.46034,0.86795,1964847,1110234,3782144,2671911
29,2,False,Anne Heche,6.09,0.51,0.060497,2.9e-05,0.281403,0.281374,0.0,2.673957e-10,0.207122,0.0,189423,91,881102,881010
29,2,False,Jesse Metcalfe,6.09,0.51,0.06391,0.000301,0.304019,0.303718,0.0,2.673957e-10,0.207122,0.0,200110,942,951915,950973
29,2,False,Chrishell Stause,6.09,0.51,0.071571,0.001546,0.292427,0.290881,0.0,2.673957e-10,0.207122,0.0,224098,4840,915620,910780
29,2,False,Skai Jackson,6.09,0.51,0.078662,0.000343,0.358301,0.357958,0.0,2.673957e-10,0.207122,0.0,246298,1075,1121878,1120804
29,2,False,Justina Machado,6.09,0.51,0.057228,0.000983,0.293401,0.292418,0.0,2.673957e-10,0.207122,0.0,179187,3078,918670,915593
29,2,False,Charles Oakley,6.09,0.51,0.02883,0.000893,0.085305,0.084412,0.0,2.673957e-10,0.207122,0.0,90269,2796,267100,264304
29,2,False,Veron Davis,6.09,0.51,0.059568,0.000364,0.284656,0.284292,0.0,2.673957e-10,0.207122,0.0,186515,1138,891288,890150
29,2,False,Johnny Weir,6.09,0.51,0.074771,8.4e-05,0.215401,0.215318,0.0,2.673957e-10,0.207122,0.0,234116,262,674445,674183
29,2,False,Nev Schulman,6.09,0.51,0.05862,0.001701,0.312567,0.310866,0.0,2.673957e-10,0.207122,0.0,183544,5326,978679,973353
29,2,False,AJ McLean,6.09,0.51,0.063577,8.9e-05,0.354977,0.354888,0.0,2.673957e-10,0.207122,0.0,199068,279,1111471,1111193
29,2,False,Nelly,6.09,0.51,0.061683,3.1e-05,0.360565,0.360534,0.0,2.673957e-10,0.207122,0.0,193135,97,1128968,1128871
29,2,False,Kaitlyn Bristowe,6.09,0.51,0.065957,0.000148,0.283835,0.283687,0.0,2.673957e-10,0.207122,0.0,206517,464,888718,888254
29,2,False,Carole Baskin,6.09,0.51,0.127262,0.000987,0.202331,0.201345,0.0,2.673957e-10,0.207122,0.0,398469,3089,633521,630431
29,2,False,Monica Aldama,6.09,0.51,0.06382,0.001996,0.253358,0.251363,0.0,2.673957e-10,0.207122,0.0,199827,6249,793292,787043
29,2,False,Jeannie Mai,6.09,0.51,0.064044,0.000527,0.303659,0.303132,0.0,2.673957e-10,0.207122,0.0,200529,1649,950787,949139
29,3,False,Anne Heche,6.87,0.51,0.063095,0.002228,0.153996,0.151768,0.0,1.91002178e-08,0.25482,0.0,222860,7869,543935,536066
29,3,False,Jesse Metcalfe,6.87,0.51,0.078402,0.000301,0.389324,0.389023,0.0,1.91002178e-08,0.25482,0.0,276925,1063,1375145,1374082
29,3,False,Chrishell Stause,6.87,0.51,0.082088,0.001546,0.300812,0.299266,0.0,1.91002178e-08,0.25482,0.0,289947,5459,1062506,1057047
29,3,False,Skai Jackson,6.87,0.51,0.078725,0.000632,0.441407,0.440775,0.0,1.91002178e-08,0.25482,0.0,278066,2233,1559110,1556877
29,3,False,Justina Machado,6.87,0.51,0.099368,0.000983,0.378706,0.377724,0.0,1.91002178e-08,0.25482,0.0,350981,3472,1337642,1334170
29,3,False,Veron Davis,6.87,0.51,0.063614,0.000437,0.339485,0.339048,0.0,1.91002178e-08,0.25482,0.0,224693,1543,1199105,1197562
29,3,False,Johnny Weir,6.87,0.51,0.078531,0.000289,0.300707,0.300418,0.0,1.91002178e-08,0.25482,0.0,277380,1021,1062136,1061115
29,3,False,Nev Schulman,6.87,0.51,0.077087,0.001701,0.397872,0.396171,0.0,1.91002178e-08,0.25482,0.0,272282,6008,1405337,1399329
29,3,False,AJ McLean,6.87,0.51,0.069612,0.000258,0.268918,0.26866,0.0,1.91002178e-08,0.25482,0.0,245878,913,949854,948941
29,3,False,Nelly,6.87,0.51,0.081328,0.00024,0.328861,0.328621,0.0,1.91002178e-08,0.25482,0.0,287262,848,1161583,1160734
29,3,False,Kaitlyn Bristowe,6.87,0.51,0.068506,0.000148,0.310505,0.310357,0.0,1.91002178e-08,0.25482,0.0,241973,524,1096746,1096222
29,3,False,Carole Baskin,6.87,0.51,0.02361,0.001622,0.078993,0.077371,0.0,1.91002178e-08,0.25482,0.0,83392,5730,279014,273284
29,3,False,Monica Aldama,6.87,0.51,0.069126,0.001996,0.338664,0.336668,0.0,1.91002178e-08,0.25482,0.0,244163,7049,1196206,1189156
29,3,False,Jeannie Mai,6.87,0.51,0.066909,0.000527,0.376654,0.376127,0.0,1.91002178e-08,0.25482,0.0,236333,1860,1330392,1328532
29,4,False,Anne Heche,5.84,0.51,0.018418,0.002228,0.07039,0.068162,2e-16,9.01718386e-08,0.258775,1.0,55303,6689,211351,204662
29,4,False,Jesse Metcalfe,5.84,0.51,0.097541,0.002522,0.205837,0.203315,2e-16,9.01718386e-08,0.258775,1.0,292873,7573,618040,610467
29,4,False,Chrishell Stause,5.84,0.51,0.071554,0.001546,0.272314,0.270768,2e-16,9.01718386e-08,0.258775,1.0,214846,4641,817642,813001
29,4,False,Skai Jackson,5.84,0.51,0.062341,0.000632,0.283639,0.283007,2e-16,9.01718386e-08,0.258775,1.0,187183,1898,851647,849749
29,4,False,Justina Machado,5.84,0.51,0.082257,0.001476,0.44901,0.447534,2e-16,9.01718386e-08,0.258775,1.0,246982,4433,1348185,1343752
29,4,False,Veron Davis,5.84,0.51,0.077899,0.000437,0.333408,0.332972,2e-16,9.01718386e-08,0.258775,1.0,233898,1312,1001082,999771
29,4,False,Johnny Weir,5.84,0.51,0.081497,0.000378,0.3797,0.379322,2e-16,9.01718386e-08,0.258775,1.0,244699,1135,1140076,1138941
29,4,False,Nev Schulman,5.84,0.51,0.109727,0.001701,0.418183,0.416482,2e-16,9.01718386e-08,0.258775,1.0,329462,5107,1255625,1250518
29,4,False,AJ McLean,5.84,0.51,0.081566,0.001665,0.294202,0.292537,2e-16,9.01718386e-08,0.258775,1.0,244907,4998,883362,878364
29,4,False,Nelly,5.84,0.51,0.086539,0.00143,0.33909,0.33766,2e-16,9.01718386e-08,0.258775,1.0,259841,4295,1018142,1013847
29,4,False,Kaitlyn Bristowe,5.84,0.51,0.093667,0.000576,0.389498,0.388923,2e-16,9.01718386e-08,0.258775,1.0,281243,1728,1169497,1167768
29,4,False,Monica Aldama,5.84,0.51,0.064853,0.001996,0.403475,0.401479,2e-16,9.01718386e-08,0.258775,1.0,194726,5992,1211463,1205470
